subject,sessionIndex,rep,hold_mean,hold_std,hold_min,hold_max,flight_mean,flight_std,flight_min,flight_max,total_duration,backspaces
s018,5,34,0.10230000000000002,0.02653159351688953,0.0484,0.1344,0.05383,0.0813665785196846,-0.0576,0.1881,1.6636000000000002,0
s018,5,35,0.09192727272727273,0.0188433297052343,0.0676,0.1262,0.12387999999999999,0.15110384376315514,-0.0185,0.5164,2.25,0
s018,5,36,0.09732727272727272,0.02182946677852464,0.0692,0.131,0.06664999999999999,0.08306873358851692,-0.0681,0.226,1.7370999999999999,0
s018,5,37,0.09846363636363636,0.030088453621319823,0.0349,0.1426,0.07729,0.1065515222791303,-0.0864,0.2589,1.8559999999999999,0
s018,5,38,0.10261818181818182,0.024161081334238117,0.0731,0.1539,0.15059,0.26486835390435,-0.1175,0.8905,2.6347,0
s018,5,39,0.11256363636363637,0.014117640333817877,0.0895,0.1301,0.07785999999999998,0.10159860432112244,-0.0964,0.2854,2.0168,0
s018,5,40,0.0988090909090909,0.032895798420451934,0.0441,0.1444,0.08272,0.11963770141556548,-0.0621,0.361,1.9141,0
s018,5,41,0.09372727272727271,0.024006063283682422,0.0676,0.1291,0.09413999999999999,0.09735750818503931,-0.0573,0.3107,1.9724,0
s018,5,42,0.10054545454545455,0.020065454874954692,0.0776,0.1452,0.12040999999999999,0.1939734231795686,-0.0811,0.6447,2.3101000000000003,0
s018,5,43,0.09780909090909091,0.022938869534856986,0.0537,0.1289,0.08560999999999999,0.09447566300375987,-0.0481,0.2558,1.932,0
s018,5,44,0.10277272727272728,0.027597598410306082,0.0647,0.1502,0.06706000000000001,0.08884083745665616,-0.0871,0.2307,1.8011000000000001,0
s018,5,45,0.10007272727272727,0.01989312768082535,0.0768,0.1354,0.11126,0.13464355313196397,-0.0158,0.44,2.2134,0
s018,5,46,0.09703636363636363,0.033413749829762446,0.0533,0.1473,0.07791000000000001,0.09137167449488928,-0.0721,0.2429,1.8464999999999998,0
s018,5,47,0.09966363636363634,0.021470032930798844,0.0607,0.1379,0.06128,0.10071946981591991,-0.0774,0.2859,1.7090999999999998,0
s018,5,48,0.10314545454545453,0.02532736082997141,0.0623,0.1507,0.07547999999999999,0.08888315700963823,-0.1064,0.2055,1.8893999999999997,0
s018,5,49,0.10645454545454545,0.020826921547771406,0.0676,0.1413,0.11229000000000003,0.15681127159742056,-0.0806,0.4824,2.2939000000000003,0
s018,5,50,0.1125090909090909,0.02897702709343306,0.0747,0.1674,0.0611,0.07939309793678542,-0.0874,0.2184,1.8486,0
s019,1,1,0.10633636363636363,0.030523620443169544,0.065,0.1481,0.5185000000000001,0.3706526568095796,0.2354,1.5137,6.3547,0
s019,1,2,0.09702727272727273,0.026183724678061543,0.0642,0.1462,0.40873,0.2108098529481011,0.1265,0.7864,5.1546,0
s019,1,3,0.08871818181818182,0.024184435948534342,0.0581,0.1404,0.43041,0.1877702449804015,0.2462,0.902,5.28,0
s019,1,4,0.09339999999999998,0.022693851790538098,0.0636,0.1375,0.48111000000000004,0.2490853486257271,0.1869,0.928,5.838500000000001,0
s019,1,5,0.09103636363636364,0.022258084240329105,0.0584,0.1307,0.33462,0.2308440763805734,0.0782,0.8524,4.3476,0
s019,1,6,0.08625454545454546,0.030358954456675205,0.0547,0.1415,0.39435000000000003,0.2510896383764173,0.1091,0.9632,4.8923000000000005,0
s019,1,7,0.09269999999999999,0.02278947125319058,0.0607,0.1304,0.39022999999999997,0.35742861958718414,0.1022,1.2617,4.922,0
s019,1,8,0.07917272727272727,0.019681421369084042,0.0568,0.1117,0.23480999999999996,0.17343080147424794,0.0552,0.6169,3.2189999999999994,0
s019,1,9,0.07927272727272729,0.023363378137943345,0.0512,0.1201,0.33244999999999997,0.26914317472304583,0.0679,0.9697,4.1964999999999995,0
s019,1,10,0.08450909090909092,0.020782092577525158,0.0631,0.1286,0.29067,0.20055047768579362,0.0758,0.7476,3.8363,0
s019,1,11,0.08117272727272727,0.015796955455178462,0.0573,0.1122,0.28928,0.21126568959487954,0.0521,0.6394,3.7857,0
s019,1,12,0.0802,0.01470893358720228,0.0652,0.1198,0.32691,0.25278411520505,0.065,0.7678,4.1513,0
s019,1,13,0.07753636363636363,0.01998860005681751,0.0525,0.1183,0.29958999999999997,0.18312864576575671,0.0375,0.6084,3.8487999999999998,0
s019,1,14,0.07808181818181818,0.014480885092350234,0.0613,0.1056,0.29047999999999996,0.2330593992955444,0.057,0.877,3.7637,0
s019,1,15,0.07870909090909091,0.029740100095981655,0.0151,0.1289,0.38256999999999997,0.3231999258972687,0.0729,0.8918,4.6915,0
s019,1,16,0.07672727272727274,0.02348644061074354,0.0491,0.1288,0.26349999999999996,0.18699693045609067,0.0407,0.5461,3.479,0
s019,1,17,0.07765454545454546,0.015946351172054354,0.0518,0.1059,0.23100000000000004,0.16251019044970688,0.0338,0.562,3.1642000000000006,0
s019,1,18,0.08070909090909092,0.01990077451875381,0.0481,0.1185,0.23884,0.20556775622650555,0.0222,0.7498,3.2762000000000002,0
s019,1,19,0.08162727272727273,0.01976710264827494,0.0536,0.1222,0.26781,0.21130031448154543,0.0431,0.7902,3.5759999999999996,0
s019,1,20,0.07993636363636364,0.019621939146469917,0.0531,0.1151,0.22562000000000001,0.1768925199096898,0.0306,0.6538,3.1355000000000004,0
s019,1,21,0.08130909090909091,0.020151266801841723,0.0562,0.132,0.24731999999999998,0.1601721374022336,0.0294,0.5548,3.3676,0
s019,1,22,0.0809909090909091,0.024303888747779903,0.046,0.127,0.32236,0.24694266622031924,0.0302,0.8657,4.1145,0
s019,1,23,0.07857272727272728,0.01966575662086446,0.0473,0.1095,0.26492,0.21531866523829277,0.0473,0.7778,3.5135,0
s019,1,24,0.0879,0.023396619802480405,0.0607,0.1336,0.28848,0.2524402574867962,0.0307,0.7988,3.8517,0
s019,1,25,0.07369090909090908,0.018155262424955698,0.0541,0.1201,0.2279,0.1550824361428463,0.0399,0.5403,3.0896,0
s019,1,26,0.07666363636363636,0.017354395446753944,0.0565,0.1037,0.26816999999999996,0.2036710782119052,0.0563,0.724,3.525,0
s019,1,27,0.08208181818181819,0.0161938719151198,0.056,0.1164,0.22557,0.18221355081332455,0.0317,0.6522,3.1586,0
s019,1,28,0.08014545454545455,0.015882486846515945,0.0584,0.112,0.21584999999999996,0.15356981637027503,0.0417,0.5055,3.0401,0
s019,1,29,0.08259090909090909,0.020403495892324413,0.052,0.1128,0.22183999999999998,0.16651400661806204,0.0402,0.5783,3.1269,0
s019,1,30,0.08741818181818183,0.022599550203963963,0.0565,0.1338,0.26073,0.2004940300856861,0.0434,0.7258,3.5689,0
s019,1,31,0.08836363636363637,0.026506783787869467,0.0512,0.1338,0.25617999999999996,0.20160779647622756,0.0272,0.6896,3.5338,0
s019,1,32,0.08418181818181819,0.015015072317315524,0.0602,0.1053,0.19436,0.12709204695810042,0.0256,0.3994,2.8696,0
s019,1,33,0.08016363636363637,0.017195204020956367,0.0599,0.1156,0.24714999999999998,0.19140083724999743,0.0423,0.6147,3.3533,0
s019,1,34,0.07956363636363636,0.020031896053647347,0.0565,0.1161,0.24816000000000002,0.17134189330108385,0.0318,0.549,3.3568000000000002,0
s019,1,35,0.08203636363636363,0.01856870645748196,0.0549,0.1243,0.21353999999999998,0.16915949988102946,0.0296,0.619,3.0378,0
s019,1,36,0.07622727272727273,0.019654566478838304,0.0423,0.104,0.23767,0.18915515879827335,0.0441,0.591,3.2152000000000003,0
s019,1,37,0.08087272727272729,0.021299811817738542,0.0407,0.1154,0.23346,0.1940233037549871,0.0307,0.6897,3.2242,0
s019,1,38,0.08710000000000001,0.024002386245007917,0.0528,0.1412,0.2077,0.173789775303382,0.0201,0.6401,3.0351,0
s019,1,39,0.08014545454545455,0.018574046586879507,0.0576,0.1127,0.24305,0.18110043760300523,0.013,0.6213,3.3121,0
s019,1,40,0.07977272727272727,0.020762557685721012,0.0496,0.1235,0.2112,0.1410471906845365,0.0151,0.4876,2.9895,0
s019,1,41,0.08425454545454547,0.016447678124965826,0.0552,0.1119,0.23571999999999999,0.17117689563723254,0.0352,0.554,3.284,0
s019,1,42,0.0814,0.015135449057818476,0.0565,0.1053,0.22901,0.1639136141386676,0.0426,0.5482,3.1854999999999998,0
s019,1,43,0.07426363636363637,0.016789784379322215,0.0489,0.1188,0.21084999999999998,0.14264071823991914,0.0365,0.4754,2.9254,0
s019,1,44,0.08386363636363636,0.018344891423017855,0.0536,0.113,0.19149,0.13340231969497385,0.0169,0.4651,2.8374,0
s019,1,45,0.08660909090909091,0.024078600629282066,0.0533,0.1351,0.23464999999999997,0.1764973045119953,0.0246,0.5424,3.2992,0
s019,1,46,0.08651818181818181,0.022106717127352047,0.0562,0.1328,0.20842999999999998,0.15491786888541942,0.0275,0.5081,3.0359999999999996,0
s019,1,47,0.08445454545454546,0.016091746254544938,0.0636,0.1127,0.21989999999999998,0.16447512273897227,0.013,0.5176,3.128,0
s019,1,48,0.08260909090909091,0.01566875608832341,0.0491,0.1059,0.24493,0.21696109812590827,0.0085,0.7816,3.358,0
s019,1,49,0.07733636363636363,0.0181436827336816,0.0539,0.1172,0.21608999999999998,0.14869585367453927,0.0122,0.5311,3.0115999999999996,0
s019,1,50,0.08629090909090908,0.028562641033523448,0.0528,0.1615,0.29513999999999996,0.2926896110216418,0.0138,0.8443,3.9005999999999994,0
s019,2,1,0.11876363636363636,0.032090958022110525,0.0766,0.1882,0.3135,0.26896449951620005,0.0563,0.9773,4.4414,0
s019,2,2,0.09634545454545453,0.014293887036477175,0.0768,0.1283,0.21503,0.17464262967557492,0.0381,0.6079,3.2100999999999997,0
s019,2,3,0.10231818181818181,0.029350571256073557,0.0613,0.17,0.39024000000000003,0.37470184733998846,0.0539,1.3612,5.0279,0
s019,2,4,0.09127272727272727,0.02020859812101099,0.0657,0.1309,0.22198999999999997,0.144398029418687,0.0502,0.4907,3.2238999999999995,0
s019,2,5,0.0911818181818182,0.02294482782604703,0.0594,0.1341,0.27454999999999996,0.19600633280585603,0.0231,0.604,3.7485,0
s019,2,6,0.08622727272727272,0.021774926820003992,0.0636,0.1272,0.252,0.1803128226166958,0.0333,0.5907,3.4685,0
s019,2,7,0.0845,0.01496000729217129,0.0607,0.1185,0.30105000000000004,0.30754715817253137,0.0267,1.1003,3.9400000000000004,0
s019,2,8,0.08867272727272726,0.02043931554222672,0.0636,0.1278,0.22293000000000002,0.17163849830384792,0.0156,0.5208,3.2047000000000003,0
s019,2,9,0.08555454545454545,0.011287914988756271,0.071,0.1085,0.21189,0.18147200031960856,0.0275,0.6198,3.06,0
s019,2,10,0.08706363636363636,0.01705122084284304,0.0657,0.1167,0.21322000000000002,0.15080824778505983,0.0246,0.4359,3.0899,0
s019,2,11,0.0856909090909091,0.02355610148890032,0.0512,0.1238,0.27141000000000004,0.29676936651211155,0.0314,1.0509,3.6567000000000003,0
s019,2,12,0.08952727272727272,0.018548515790125338,0.0581,0.1241,0.27033999999999997,0.2826211782581058,0.0262,0.9823,3.6881999999999997,0
s019,2,13,0.09016363636363636,0.015281972310076683,0.0642,0.1143,0.21010999999999996,0.18742792988239507,0.0283,0.6807,3.0928999999999998,0
s019,2,14,0.08537272727272727,0.016503668512793307,0.0589,0.1214,0.43457999999999997,0.6972958379339432,0.0367,2.4513,5.2848999999999995,0
s019,2,15,0.09453636363636363,0.01945700494223903,0.0642,0.1248,0.25122,0.2986375823636402,0.008,1.0855,3.5521,0
s019,2,16,0.0919090909090909,0.02518240563804436,0.0615,0.1486,0.20055,0.15999038877382604,0.0504,0.6058,3.0164999999999997,0
s019,2,17,0.09131818181818181,0.02389746347064011,0.052,0.1378,0.24295999999999998,0.25259430397378324,0.018,0.9338,3.4341,0
s019,2,18,0.08166363636363637,0.016590976338593477,0.0581,0.1093,0.19099,0.14180841618183315,0.0207,0.5234,2.8082000000000003,0
s019,2,19,0.09057272727272726,0.022027135781662616,0.0576,0.1339,0.19318999999999997,0.1368011070861636,0.0291,0.3909,2.9281999999999995,0
s019,2,20,0.09079090909090909,0.020670200533198617,0.0671,0.1362,0.19063000000000002,0.1481388541200451,0.0297,0.5258,2.9050000000000002,0
s019,2,21,0.08507272727272729,0.022963848699802874,0.0541,0.1262,0.21325000000000002,0.1826149733729411,0.0265,0.6242,3.0683000000000002,0
s019,2,22,0.08668181818181818,0.019970560978228028,0.0605,0.1201,0.2243,0.19209777198083272,0.0161,0.668,3.1965,0
s019,2,23,0.08988181818181817,0.01854119826380839,0.0541,0.123,0.19368999999999997,0.1554405574488203,0.0088,0.5588,2.9255999999999998,0
s019,2,24,0.0897090909090909,0.01701734166535337,0.0639,0.1209,0.21935000000000002,0.1849327566982118,0.0199,0.5691,3.1803000000000003,0
s019,2,25,0.08093636363636364,0.02400118454377059,0.0452,0.119,0.20915,0.16150464544402432,0.0256,0.5469,2.9818,0
s019,2,26,0.0828,0.015453978599229862,0.0533,0.1011,0.19454000000000002,0.13851199370451645,0.0104,0.453,2.8562000000000003,0
s019,2,27,0.08855454545454544,0.029171292352596606,0.0565,0.1481,0.24739,0.2172812253739379,0.0289,0.6894,3.448,0
s019,2,28,0.07787272727272726,0.01896341410137334,0.0496,0.1095,0.18436,0.11552363567686051,0.0127,0.3994,2.7001999999999997,0
s019,2,29,0.08040000000000001,0.01996260139724917,0.0541,0.1169,0.18870000000000003,0.12380660725502497,0.0412,0.4519,2.7714000000000003,0
s019,2,30,0.09178181818181819,0.02248582657351548,0.0552,0.1291,0.39889,0.40539500847938426,0.0357,1.4535,4.9985,0
s019,2,31,0.08646363636363637,0.021630629492259464,0.0499,0.119,0.16845,0.12582333050750166,0.0257,0.4664,2.6356,0
s019,2,32,0.07797272727272729,0.021632471002012058,0.0452,0.109,0.19868,0.14712319191752196,-0.0019,0.4782,2.8445,0
s019,2,33,0.08876363636363635,0.016845246037074876,0.0594,0.114,0.17753999999999998,0.14033604811309175,-0.0013,0.4923,2.7518,0
s019,2,34,0.07911818181818182,0.017898543271441657,0.0478,0.0987,0.21568,0.17879499321849032,0.018,0.5404,3.0271,0
s019,2,35,0.07805454545454546,0.019423573476875216,0.0496,0.1101,0.19417,0.1412091360358812,0.0202,0.4567,2.8003,0
s019,2,36,0.08010909090909092,0.01923299506508421,0.0467,0.1106,0.20781999999999998,0.1657055026243848,0.022,0.5839,2.9594,0
s019,2,37,0.07969090909090909,0.022483183798541702,0.051,0.1238,0.26169,0.2168767597046765,0.0248,0.7764,3.4935,0
s019,2,38,0.07936363636363636,0.012549195753098557,0.062,0.099,0.19197,0.132616123077098,0.0056,0.4148,2.7927,0
s019,2,39,0.08792727272727273,0.01756085993489193,0.0607,0.1117,0.17359,0.12667165784026038,-0.0055,0.3911,2.7031,0
s019,2,40,0.08116363636363637,0.02074031089129979,0.0346,0.1138,0.19434,0.1505364819570326,0.0104,0.5248,2.8362,0
s019,2,41,0.08102727272727273,0.017502004607737254,0.0523,0.1117,0.18568,0.14347916085620238,0.0093,0.4894,2.7481,0
s019,2,42,0.07432727272727274,0.02007074265551232,0.0372,0.113,0.24187000000000003,0.19012092493989188,0.0114,0.5501,3.2363000000000004,0
s019,2,43,0.08546363636363637,0.01871451904646486,0.0615,0.1188,0.19007000000000002,0.1461478706652957,0.0069,0.5131,2.8408,0
s019,2,44,0.08519090909090908,0.019078043283764456,0.0589,0.1194,0.21217000000000003,0.12204784348770772,0.0196,0.3995,3.0588,0
s019,2,45,0.08511818181818182,0.017694211594952238,0.0613,0.1175,0.17234,0.12208260482148961,0.0096,0.3791,2.6597,0
s019,2,46,0.08895454545454545,0.02495247714561581,0.0496,0.118,0.18341,0.1379032229500094,0.0083,0.4488,2.8125999999999998,0
s019,2,47,0.08078181818181819,0.01679013878235015,0.0518,0.1127,0.18265,0.128435923712955,-0.0026,0.4134,2.7151,0
s019,2,48,0.0874,0.017954285383617017,0.0636,0.119,0.26739999999999997,0.2898952948911037,0.0178,1.0368,3.6353999999999997,0
s019,2,49,0.08746363636363635,0.026006127694948172,0.0394,0.1256,0.17608000000000001,0.11829398801291637,0.0112,0.3795,2.7229,0
s019,2,50,0.09149090909090908,0.021183975699718905,0.0586,0.1281,0.23153,0.2270791978583684,0.0354,0.664,3.3217,0
s019,3,1,0.07521818181818182,0.0300849046467378,0.0101,0.1344,0.5107100000000001,0.49136038189907005,0.1091,1.7057,5.934500000000001,0
s019,3,2,0.10077272727272725,0.033491521068340184,0.0613,0.1816,0.30188000000000004,0.20176449539004626,0.0629,0.7997,4.1273,0
s019,3,3,0.09574545454545454,0.022596514760883882,0.0602,0.1338,0.19486,0.08955371795743604,0.0481,0.3901,3.0018000000000002,0
s019,3,4,0.09345454545454546,0.024456579841029717,0.0613,0.1394,0.25866,0.1459346716856553,0.0806,0.4899,3.6146000000000003,0
s019,3,5,0.09474545454545455,0.025475776859824512,0.0549,0.1254,0.27249,0.2722871405336653,0.0446,1.0497,3.7671,0
s019,3,6,0.09021818181818182,0.017135068675450255,0.0636,0.1251,0.18780999999999998,0.12103369324283218,0.0312,0.4393,2.8705,0
s019,3,7,0.08749090909090909,0.017700151747960424,0.0657,0.1162,0.27063000000000004,0.18197665811856203,0.0497,0.5461,3.6687000000000003,0
s019,3,8,0.08126363636363637,0.018541955997990203,0.0594,0.1127,0.19927999999999998,0.12752910883402266,0.0225,0.4941,2.8867,0
s019,3,9,0.08509090909090909,0.02318084846456639,0.0552,0.1199,0.22646000000000002,0.13386207976869327,0.051,0.505,3.2006,0
s019,3,10,0.08514545454545454,0.02060773745405367,0.056,0.1185,0.20103999999999997,0.13730807842221082,0.0325,0.5234,2.9469999999999996,0
s019,3,11,0.08402727272727274,0.019587801905039632,0.0589,0.1146,0.21404,0.1741351957531848,0.0338,0.6704,3.0647,0
s019,3,12,0.07495454545454545,0.014426702744082436,0.0525,0.1043,0.1894,0.10955805766806931,0.0433,0.4168,2.7185,0
s019,3,13,0.08650909090909092,0.01660013442144121,0.0623,0.1154,0.18689,0.13338069912847209,0.0227,0.4865,2.8205,0
s019,3,14,0.08377272727272728,0.01850764416564095,0.0557,0.1117,0.16986,0.10864768934496491,0.0336,0.405,2.6201000000000003,0
s019,3,15,0.08448181818181819,0.017484893125304077,0.0634,0.1122,0.18529,0.150573108156802,0.0227,0.5781,2.7822,0
s019,3,16,0.08537272727272728,0.019823039438037333,0.0613,0.1209,0.18212,0.1314664124405926,0.0241,0.4957,2.7603,0
s019,3,17,0.08716363636363636,0.02037736144607864,0.0618,0.1235,0.17235,0.11496880663901839,0.0188,0.4044,2.6823,0
s019,3,18,0.08337272727272728,0.022218750922632525,0.0594,0.1315,0.18851,0.1459562088436117,0.0359,0.5361,2.8022,0
s019,3,19,0.0768090909090909,0.013198584947944198,0.0605,0.0987,0.19723000000000002,0.15291915543842113,0.0132,0.5725,2.8172,0
s019,3,20,0.08800909090909091,0.021850044915512585,0.0568,0.1217,0.20969000000000002,0.1525846548641114,0.0259,0.4562,3.0650000000000004,0
s019,3,21,0.0804,0.025201479033075527,0.0507,0.1333,0.23973,0.21516449544476432,0.0296,0.753,3.2817,0
s019,3,22,0.08281818181818182,0.01717105482976926,0.061,0.1161,0.19926,0.14604761689257376,0.0173,0.4905,2.9036,0
s019,3,23,0.08467272727272729,0.018217877878067064,0.0589,0.1159,0.20755999999999997,0.18236469066132294,0.0301,0.6807,3.0069999999999997,0
s019,3,24,0.09054545454545454,0.025268498665203445,0.0565,0.127,0.1997,0.1383820725383169,0.0291,0.5116,2.993,0
s019,3,25,0.08722727272727272,0.021532051834378143,0.061,0.1217,0.19201,0.14261392253212868,0.0243,0.4759,2.8796,0
s019,3,26,0.08498181818181817,0.021718438675751916,0.0504,0.1225,0.20554999999999998,0.14742235413939095,0.0355,0.4828,2.9902999999999995,0
s019,3,27,0.08410000000000001,0.0231542652658209,0.0544,0.128,0.18848,0.12777845514796304,0.0151,0.4071,2.8099000000000003,0
s019,3,28,0.08812727272727273,0.021534247181011292,0.0613,0.1214,0.19804,0.13757153193884267,0.0204,0.4145,2.9497999999999998,0
s019,3,29,0.08401818181818183,0.02236388396019627,0.0552,0.1283,0.19180999999999998,0.13927881712593626,0.0259,0.4931,2.8423,0
s019,3,30,0.0844,0.02229838966872231,0.0491,0.1201,0.18843000000000001,0.12862250230811093,0.0251,0.4182,2.8127,0
s019,3,31,0.0870909090909091,0.01670331782749406,0.0626,0.1085,0.18276000000000003,0.12813797407482294,0.0312,0.4907,2.7856000000000005,0
s019,3,32,0.08941818181818183,0.02192556905789213,0.0605,0.127,0.16854,0.09161989085346042,0.0296,0.3332,2.669,0
s019,3,33,0.08824545454545454,0.018771611236911765,0.0652,0.1219,0.17844,0.1192881318488977,0.0233,0.3999,2.7551,0
s019,3,34,0.08736363636363637,0.019161764614473685,0.0528,0.1204,0.20213,0.14428280597493245,0.0429,0.4707,2.9823,0
s019,3,35,0.08600909090909091,0.021445807157299986,0.0576,0.1219,0.19424,0.1424514176833632,0.0425,0.5422,2.8885,0
s019,3,36,0.08420909090909091,0.02168021530191041,0.0528,0.1262,0.17373,0.10402009469328512,0.0486,0.3638,2.6635999999999997,0
s019,3,37,0.08412727272727272,0.014369164643847028,0.0555,0.1085,0.18719000000000002,0.12809944145077293,0.0244,0.4567,2.7973,0
s019,3,38,0.08412727272727272,0.02530810473522773,0.0518,0.1244,0.18763000000000002,0.11963507052699889,0.0386,0.4361,2.8017,0
s019,3,39,0.08341818181818182,0.025833446191880015,0.0415,0.1243,0.18391000000000002,0.129271454312234,0.0444,0.4799,2.7567000000000004,0
s019,3,40,0.08381818181818182,0.02282557649104969,0.0502,0.133,0.16538999999999998,0.10494225507392149,0.0275,0.3572,2.5759,0
s019,3,41,0.08226363636363637,0.020831805784218633,0.0525,0.1227,0.15982000000000002,0.10649372563677166,0.0099,0.358,2.5031000000000003,0
s019,3,42,0.08415454545454545,0.020253231555229703,0.0555,0.1209,0.1791,0.12915229769539524,0.0215,0.4458,2.7167000000000003,0
s019,3,43,0.08184545454545455,0.021822230684925767,0.0562,0.1215,0.19093,0.1350212875808848,0.0183,0.398,2.8096,0
s019,3,44,0.08205454545454546,0.02028059366337295,0.0552,0.114,0.1879,0.1378630334788844,0.0365,0.506,2.7816,0
s019,3,45,0.08016363636363637,0.016579904195757462,0.0562,0.109,0.17111000000000004,0.10971112477775442,0.0161,0.3561,2.5929,0
s019,3,46,0.08101818181818182,0.020461974408502587,0.0555,0.1209,0.18129,0.11868596757831147,0.0194,0.4005,2.7041,0
s019,3,47,0.07968181818181817,0.02098717435967276,0.0486,0.1188,0.22301,0.14513343825597186,0.0326,0.4114,3.1066000000000003,0
s019,3,48,0.08685454545454545,0.020103883100099827,0.0549,0.1138,0.35525,0.31909744358111053,0.0304,0.943,4.5079,0
s019,3,49,0.08713636363636362,0.02077530320213151,0.0539,0.1225,0.16496,0.1068589369215322,0.0133,0.3466,2.6081,0
s019,3,50,0.0837909090909091,0.020667297599895464,0.0552,0.1312,0.20015,0.12499475388991331,0.0262,0.3963,2.9232,0
s019,4,1,0.09406363636363636,0.02064898292574645,0.0742,0.1412,0.3062,0.18793249852008037,0.1233,0.798,4.0967,0
s019,4,2,0.08691818181818181,0.01793902896844137,0.065,0.1264,0.30452,0.1915993152388599,0.0196,0.6356,4.0013,0
s019,4,3,0.08735454545454545,0.018596009524839835,0.066,0.1212,0.26709,0.16120871223355146,0.0798,0.5071,3.6318,0
s019,4,4,0.08241818181818182,0.017946831484431408,0.0636,0.1217,0.22047,0.1137013284882811,0.0497,0.3806,3.1113,0
s019,4,5,0.08191818181818182,0.01876102430726668,0.0613,0.1296,0.27510999999999997,0.18193308357745164,0.0458,0.5665,3.6521999999999997,0
s019,4,6,0.07737272727272727,0.014699356257338802,0.0547,0.1014,0.25188,0.15595133086960172,0.0504,0.4971,3.3699000000000003,0
s019,4,7,0.07574545454545455,0.019056870087206374,0.0481,0.1135,0.18807,0.10717575332135529,0.0275,0.3453,2.7138999999999998,0
s019,4,8,0.08130000000000001,0.018139910794608766,0.0584,0.1222,0.21057,0.15380998699694373,0.0156,0.5071,3.0,0
s019,4,9,0.08363636363636363,0.02181360179201261,0.0496,0.1301,0.2411,0.19015807108823965,0.0219,0.6477,3.331,0
s019,4,10,0.0878,0.020543612145871526,0.0576,0.1293,0.17974,0.13699536634499723,0.018,0.4757,2.7632000000000003,0
s019,4,11,0.08214545454545454,0.019217149709964968,0.0573,0.1156,0.19970000000000002,0.1369206850698608,0.0296,0.4923,2.9006,0
s019,4,12,0.07550909090909091,0.015604221721610793,0.0555,0.1,0.18906,0.13543230190763209,0.014,0.4912,2.7212,0
s019,4,13,0.07434545454545455,0.022480228227422978,0.0496,0.1138,0.19011,0.1389454601633317,0.0198,0.5015,2.7189,0
s019,4,14,0.0785090909090909,0.01980979805988829,0.0528,0.1066,0.17736000000000002,0.12826326987879266,0.0119,0.4572,2.6372,0
s019,4,15,0.07800909090909092,0.019874353256279106,0.0491,0.1138,0.17956,0.12726275338841292,0.0209,0.4353,2.6537,0
s019,4,16,0.08487272727272728,0.02134279060347549,0.0634,0.1299,0.17160999999999998,0.11257944261720255,-0.0103,0.3648,2.6497,0
s019,4,17,0.08511818181818182,0.023183725411739638,0.0584,0.1235,0.17401,0.11078605914103092,0.0198,0.3458,2.6764,0
s019,4,18,0.08435454545454546,0.02390227694122898,0.0428,0.1188,0.17406000000000002,0.10609813570463904,0.0185,0.3725,2.6685000000000003,0
s019,4,19,0.07677272727272727,0.017150674034413654,0.0557,0.1093,0.18886999999999998,0.1144023518114903,0.028,0.3978,2.7331999999999996,0
s019,4,20,0.08114545454545455,0.01976338964469238,0.0636,0.1218,0.27086,0.32214593339044345,0.0172,1.145,3.6012000000000004,0
s019,4,21,0.08421818181818182,0.017046077564371764,0.065,0.1132,0.15348,0.1041959193058922,0.0222,0.3345,2.4612000000000003,0
s019,4,22,0.08061818181818182,0.017016933714916187,0.051,0.1069,0.20541,0.15076003084372194,0.0153,0.4935,2.9409,0
s019,4,23,0.08438181818181818,0.02277901020205057,0.0568,0.1333,0.17828,0.11806120277212154,0.0183,0.3645,2.711,0
s019,4,24,0.08462727272727272,0.020305265367704325,0.0644,0.1275,0.19285000000000002,0.1457606548421075,0.0064,0.5011,2.8594,0
s019,4,25,0.08508181818181819,0.02415844735309777,0.0478,0.1265,0.19441000000000003,0.15897501973580627,0.0211,0.5957,2.8800000000000003,0
s019,4,26,0.08556363636363636,0.0177094362482662,0.061,0.1156,0.17057,0.11359599508785509,0.0048,0.3543,2.6469,0
s019,4,27,0.08556363636363637,0.01990606452714041,0.0547,0.1262,0.23691999999999996,0.2162523146696932,0.009,0.6984,3.3103999999999996,0
s019,4,28,0.07647272727272728,0.013962618334102011,0.0602,0.1127,0.19033000000000003,0.12042796228451264,-0.0042,0.3742,2.7445000000000004,0
s019,4,29,0.07995454545454544,0.020026680550812647,0.0457,0.1159,0.17196,0.11469904271614476,0.0273,0.3443,2.5991,0
s019,4,30,0.08300909090909091,0.02133769411353168,0.0533,0.1132,0.15674000000000002,0.10287532454383802,0.0124,0.3435,2.4805,0
s019,4,31,0.07391818181818181,0.016738731253202622,0.0438,0.0995,0.17009999999999997,0.10026505871937642,0.0144,0.3492,2.5141,0
s019,4,32,0.08170000000000001,0.01782526297141223,0.0552,0.1161,0.16863999999999998,0.11767124712520047,0.0188,0.3359,2.5850999999999997,0
s019,4,33,0.0753818181818182,0.020966198692259547,0.0539,0.1183,0.16687000000000002,0.1110500792435557,0.013,0.3637,2.4979000000000005,0
s019,4,34,0.08125454545454545,0.019319578559132168,0.0475,0.1125,0.15519999999999998,0.10850082948991681,-0.0055,0.3553,2.4457999999999998,0
s019,4,35,0.07906363636363636,0.015996606044992097,0.0597,0.1056,0.15060999999999997,0.09580472274371446,0.005,0.3166,2.3758,0
